 LegendreIndex,FromIndex,ToIndex,Value
9,10,10, 4.8665591E-08
9,11,10,-2.2766636E-07
9,11,11, 4.7608008E-08
9,12,11,-2.1953882E-07
9,12,12,-6.1822362E-09
9,13,12, 1.2443294E-05
9,13,13,-1.2579264E-05
9,14,13,-7.9906746E-07
9,14,14, 5.8006075E-07
9,15,5, 1.5431473E-13
9,15,6, 7.1487171E-13
9,15,7, 3.3125408E-12
9,15,8, 1.5339093E-11
9,15,9, 7.0895554E-11
9,15,10, 3.2609384E-10
9,15,11, 1.4856995E-09
9,15,12, 6.5743606E-09
9,15,13, 2.5187177E-08
9,15,14,-5.8925823E-06
9,15,15, 5.7066102E-06
9,16,4, 2.4037064E-11
9,16,5, 1.0817135E-10
9,16,6, 4.9378298E-10
9,16,7, 2.2701274E-09
9,16,8, 1.0500906E-08
9,16,9, 4.8583051E-08
9,16,10, 2.2473500E-07
9,16,11, 1.0366716E-06
9,16,12, 9.2176041E-07
9,16,14, 2.3309151E-08
9,16,15, 9.0064132E-08
9,16,16,-1.5582903E-07
9,17,1, 1.1665773E-13
9,17,2, 2.4461991E-13
9,17,3, 6.9231885E-13
9,17,4, 1.5616142E-12
9,17,5, 3.4310080E-12
9,17,6, 8.6743038E-12
9,17,7, 2.6621803E-11
9,17,8, 8.5514414E-11
9,17,9, 3.1373812E-10
9,17,10, 1.3080879E-09
9,17,11, 5.9543909E-09
9,17,12, 3.2192234E-06
9,17,13, 1.7856069E-05
9,17,14, 7.5531434E-05
9,17,15, 2.9325306E-04
9,17,16, 9.4414219E-04
9,17,17, 3.4722984E-04
9,18,6, 6.9006010E-13
9,18,7, 3.5876301E-12
9,18,8, 2.7622640E-11
9,18,9, 1.2920952E-10
9,18,10, 6.0134774E-10
9,18,11, 2.7906032E-09
9,18,12, 1.3577272E-08
9,18,13, 6.0010498E-08
9,18,14, 2.7701662E-07
9,18,15, 1.3122335E-06
9,18,16, 6.0413595E-06
9,18,17, 2.1807016E-03
9,18,18, 2.4620127E-03
9,19,6, 1.1132048E-13
9,19,7, 7.9312489E-13
9,19,8, 3.9225519E-12
9,19,9, 2.6785552E-11
9,19,10, 1.2439840E-10
9,19,11, 5.7665224E-10
9,19,12, 2.7959529E-09
9,19,13, 1.5353265E-08
9,19,14, 5.2051614E-08
9,19,15, 1.8183003E-07
9,19,16, 8.8721573E-07
9,19,17, 2.8007285E-05
9,19,18, 2.2275336E-03
9,19,19, 5.2734428E-03
9,20,3, 8.4199611E-14
9,20,4, 2.9271083E-13
9,20,5, 8.7475911E-12
9,20,6, 6.2512845E-11
9,20,7, 2.4537853E-10
9,20,8, 9.4109026E-10
9,20,9, 3.9517171E-09
9,20,10, 1.7389623E-08
9,20,11, 7.8319093E-08
9,20,12, 3.2653344E-07
9,20,13, 1.3600609E-06
9,20,14, 5.5082081E-06
9,20,15, 1.8431604E-05
9,20,16, 5.3362119E-05
9,20,17, 1.4235821E-04
9,20,18, 5.0972467E-05
9,20,19, 2.0084888E-03
9,20,20, 8.4132179E-03
9,21,3, 1.2444581E-13
9,21,4, 5.4295416E-13
9,21,5, 3.0187975E-11
9,21,6, 1.5759568E-10
9,21,7, 7.7836840E-10
9,21,8, 3.2119511E-09
9,21,9, 1.3924396E-08
9,21,10, 6.1996139E-08
9,21,11, 2.6497142E-07
9,21,12, 9.5875029E-07
9,21,13, 3.4102052E-06
9,21,14, 1.2325013E-05
9,21,15, 4.3747169E-05
9,21,16, 1.6173875E-04
9,21,17, 6.0876406E-04
9,21,18, 2.0893423E-03
9,21,19, 3.6026257E-03
9,21,20, 3.6276705E-03
9,21,21, 7.9169802E-03
9,22,3, 1.2332151E-11
9,22,4, 5.4216335E-11
9,22,5, 2.0677617E-10
9,22,6, 6.9967447E-10
9,22,7, 2.3093763E-09
9,22,8, 6.8482788E-09
9,22,9, 2.1674973E-08
9,22,10, 6.8700123E-08
9,22,11, 2.1760162E-07
9,22,12, 6.8820793E-07
9,22,13, 2.1793740E-06
9,22,14, 6.9024175E-06
9,22,15, 2.1855545E-05
9,22,16, 7.1289492E-05
9,22,17, 2.9440417E-04
9,22,18, 9.8311082E-04
9,22,19, 3.4883081E-03
9,22,20, 7.8509006E-03
9,22,21, 4.9490689E-03
9,22,22, 5.4002086E-03
9,23,3, 9.7259894E-12
9,23,4, 4.5144382E-11
9,23,5, 2.0919256E-10
9,23,6, 8.2961402E-10
9,23,7, 2.7548480E-09
9,23,8, 8.7379618E-09
9,23,9, 2.6894783E-08
9,23,10, 8.5281980E-08
9,23,11, 2.7001895E-07
9,23,12, 8.5392931E-07
9,23,13, 2.6993051E-06
9,23,14, 8.5613755E-06
9,23,15, 2.7127452E-05
9,23,16, 8.8744647E-05
9,23,17, 3.6726215E-04
9,23,18, 1.2004187E-03
9,23,19, 3.3000609E-03
9,23,20, 5.9321313E-03
9,23,21, 4.8899511E-03
9,23,22, 3.1496436E-03
9,23,23, 4.4943828E-03
9,24,3, 8.0420720E-12
9,24,4, 3.7444644E-11
9,24,5, 1.7380231E-10
9,24,6, 7.9226405E-10
9,24,7, 2.7681574E-09
9,24,8, 9.0750982E-09
9,24,9, 2.7815290E-08
9,24,10, 8.7870773E-08
9,24,11, 2.7765418E-07
9,24,12, 8.7793178E-07
9,24,13, 2.7783498E-06
9,24,14, 8.7852565E-06
9,24,15, 2.7805095E-05
9,24,16, 9.3967412E-05
9,24,17, 3.9290400E-04
9,24,18, 1.2832804E-03
9,24,19, 3.4207637E-03
9,24,20, 5.7078882E-03
9,24,21, 4.0735638E-03
9,24,22, 1.7389815E-03
9,24,23, 1.0692395E-03
9,24,24, 5.6007185E-03
9,25,4, 1.6998736E-11
9,25,5, 3.7735119E-11
9,25,6, 1.3056830E-10
9,25,7, 3.4788299E-10
9,25,8, 1.0290571E-09
9,25,9, 2.8474655E-09
9,25,10, 8.2531403E-09
9,25,11, 2.4601395E-08
9,25,12, 7.4669879E-08
9,25,13, 2.3072352E-07
9,25,14, 7.8402248E-07
9,25,15, 2.4844873E-06
9,25,16, 8.2981382E-06
9,25,17, 3.1630386E-05
9,25,18, 1.2441086E-04
9,25,19, 4.4908097E-04
9,25,20, 1.6129679E-03
9,25,21, 3.0588967E-03
9,25,22, 3.6878972E-03
9,25,23, 1.4016569E-03
9,25,24, 1.2926773E-03
9,25,25, 7.2928845E-03
